NAME,state,county,tract,block group
"Block Group 3, Census Tract 5071.01, Plymouth County, Massachusetts",25,023,507101,3
"Block Group 1, Census Tract 5071.01, Plymouth County, Massachusetts",25,023,507101,1
"Block Group 3, Census Tract 5071.03, Plymouth County, Massachusetts",25,023,507103,3
"Block Group 2, Census Tract 5071.03, Plymouth County, Massachusetts",25,023,507103,2
"Block Group 4, Census Tract 5071.03, Plymouth County, Massachusetts",25,023,507103,4
"Block Group 1, Census Tract 5071.03, Plymouth County, Massachusetts",25,023,507103,1
"Block Group 3, Census Tract 5081.01, Plymouth County, Massachusetts",25,023,508101,3
"Block Group 5, Census Tract 5081.01, Plymouth County, Massachusetts",25,023,508101,5
"Block Group 1, Census Tract 5081.01, Plymouth County, Massachusetts",25,023,508101,1
"Block Group 2, Census Tract 5081.01, Plymouth County, Massachusetts",25,023,508101,2
"Block Group 4, Census Tract 5081.01, Plymouth County, Massachusetts",25,023,508101,4
"Block Group 4, Census Tract 5102, Plymouth County, Massachusetts",25,023,510200,4
"Block Group 3, Census Tract 5102, Plymouth County, Massachusetts",25,023,510200,3
"Block Group 1, Census Tract 5102, Plymouth County, Massachusetts",25,023,510200,1
"Block Group 2, Census Tract 5102, Plymouth County, Massachusetts",25,023,510200,2
"Block Group 2, Census Tract 5232.02, Plymouth County, Massachusetts",25,023,523202,2
"Block Group 3, Census Tract 5232.02, Plymouth County, Massachusetts",25,023,523202,3
"Block Group 1, Census Tract 5232.02, Plymouth County, Massachusetts",25,023,523202,1
"Block Group 4, Census Tract 5232.02, Plymouth County, Massachusetts",25,023,523202,4
"Block Group 1, Census Tract 5261, Plymouth County, Massachusetts",25,023,526100,1
"Block Group 2, Census Tract 5261, Plymouth County, Massachusetts",25,023,526100,2
"Block Group 3, Census Tract 5261, Plymouth County, Massachusetts",25,023,526100,3
"Block Group 5, Census Tract 5261, Plymouth County, Massachusetts",25,023,526100,5
"Block Group 4, Census Tract 5261, Plymouth County, Massachusetts",25,023,526100,4
"Block Group 2, Census Tract 5303, Plymouth County, Massachusetts",25,023,530300,2
"Block Group 1, Census Tract 5303, Plymouth County, Massachusetts",25,023,530300,1
"Block Group 4, Census Tract 5303, Plymouth County, Massachusetts",25,023,530300,4
"Block Group 3, Census Tract 5303, Plymouth County, Massachusetts",25,023,530300,3
"Block Group 1, Census Tract 5101, Plymouth County, Massachusetts",25,023,510100,1
"Block Group 3, Census Tract 5082, Plymouth County, Massachusetts",25,023,508200,3
"Block Group 2, Census Tract 5101, Plymouth County, Massachusetts",25,023,510100,2
"Block Group 3, Census Tract 5101, Plymouth County, Massachusetts",25,023,510100,3
"Block Group 4, Census Tract 5101, Plymouth County, Massachusetts",25,023,510100,4
"Block Group 1, Census Tract 5105.01, Plymouth County, Massachusetts",25,023,510501,1
"Block Group 2, Census Tract 5105.01, Plymouth County, Massachusetts",25,023,510501,2
"Block Group 2, Census Tract 5107, Plymouth County, Massachusetts",25,023,510700,2
"Block Group 5, Census Tract 5107, Plymouth County, Massachusetts",25,023,510700,5
"Block Group 6, Census Tract 5107, Plymouth County, Massachusetts",25,023,510700,6
"Block Group 5, Census Tract 5308.02, Plymouth County, Massachusetts",25,023,530802,5
"Block Group 4, Census Tract 5308.02, Plymouth County, Massachusetts",25,023,530802,4
"Block Group 2, Census Tract 5309.02, Plymouth County, Massachusetts",25,023,530902,2
"Block Group 1, Census Tract 5309.02, Plymouth County, Massachusetts",25,023,530902,1
"Block Group 3, Census Tract 5308.02, Plymouth County, Massachusetts",25,023,530802,3
"Block Group 2, Census Tract 5308.02, Plymouth County, Massachusetts",25,023,530802,2
"Block Group 1, Census Tract 5308.02, Plymouth County, Massachusetts",25,023,530802,1
"Block Group 1, Census Tract 5212.02, Plymouth County, Massachusetts",25,023,521202,1
"Block Group 2, Census Tract 5212.02, Plymouth County, Massachusetts",25,023,521202,2
"Block Group 3, Census Tract 5212.02, Plymouth County, Massachusetts",25,023,521202,3
"Block Group 2, Census Tract 5109, Plymouth County, Massachusetts",25,023,510900,2
"Block Group 1, Census Tract 5109, Plymouth County, Massachusetts",25,023,510900,1
"Block Group 3, Census Tract 5109, Plymouth County, Massachusetts",25,023,510900,3
"Block Group 2, Census Tract 5115, Plymouth County, Massachusetts",25,023,511500,2
"Block Group 1, Census Tract 5115, Plymouth County, Massachusetts",25,023,511500,1
"Block Group 3, Census Tract 5115, Plymouth County, Massachusetts",25,023,511500,3
"Block Group 4, Census Tract 5115, Plymouth County, Massachusetts",25,023,511500,4
"Block Group 4, Census Tract 5117.01, Plymouth County, Massachusetts",25,023,511701,4
"Block Group 1, Census Tract 5431, Plymouth County, Massachusetts",25,023,543100,1
"Block Group 2, Census Tract 5431, Plymouth County, Massachusetts",25,023,543100,2
"Block Group 2, Census Tract 5021.02, Plymouth County, Massachusetts",25,023,502102,2
"Block Group 1, Census Tract 5021.02, Plymouth County, Massachusetts",25,023,502102,1
"Block Group 2, Census Tract 5062.03, Plymouth County, Massachusetts",25,023,506203,2
"Block Group 1, Census Tract 5062.03, Plymouth County, Massachusetts",25,023,506203,1
"Block Group 3, Census Tract 5062.03, Plymouth County, Massachusetts",25,023,506203,3
"Block Group 1, Census Tract 5082, Plymouth County, Massachusetts",25,023,508200,1
"Block Group 2, Census Tract 5082, Plymouth County, Massachusetts",25,023,508200,2
"Block Group 1, Census Tract 5107, Plymouth County, Massachusetts",25,023,510700,1
"Block Group 3, Census Tract 5107, Plymouth County, Massachusetts",25,023,510700,3
"Block Group 4, Census Tract 5107, Plymouth County, Massachusetts",25,023,510700,4
"Block Group 1, Census Tract 5112, Plymouth County, Massachusetts",25,023,511200,1
"Block Group 5, Census Tract 5112, Plymouth County, Massachusetts",25,023,511200,5
"Block Group 4, Census Tract 5112, Plymouth County, Massachusetts",25,023,511200,4
"Block Group 2, Census Tract 5112, Plymouth County, Massachusetts",25,023,511200,2
"Block Group 3, Census Tract 5112, Plymouth County, Massachusetts",25,023,511200,3
"Block Group 1, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,1
"Block Group 3, Census Tract 5454, Plymouth County, Massachusetts",25,023,545400,3
"Block Group 3, Census Tract 5304, Plymouth County, Massachusetts",25,023,530400,3
"Block Group 1, Census Tract 5454, Plymouth County, Massachusetts",25,023,545400,1
"Block Group 4, Census Tract 5454, Plymouth County, Massachusetts",25,023,545400,4
"Block Group 2, Census Tract 5454, Plymouth County, Massachusetts",25,023,545400,2
"Block Group 1, Census Tract 5306, Plymouth County, Massachusetts",25,023,530600,1
"Block Group 3, Census Tract 5306, Plymouth County, Massachusetts",25,023,530600,3
"Block Group 4, Census Tract 5306, Plymouth County, Massachusetts",25,023,530600,4
"Block Group 2, Census Tract 5306, Plymouth County, Massachusetts",25,023,530600,2
"Block Group 1, Census Tract 5423, Plymouth County, Massachusetts",25,023,542300,1
"Block Group 5, Census Tract 5423, Plymouth County, Massachusetts",25,023,542300,5
"Block Group 4, Census Tract 5423, Plymouth County, Massachusetts",25,023,542300,4
"Block Group 2, Census Tract 5423, Plymouth County, Massachusetts",25,023,542300,2
"Block Group 3, Census Tract 5423, Plymouth County, Massachusetts",25,023,542300,3
"Block Group 6, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,6
"Block Group 2, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,2
"Block Group 4, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,4
"Block Group 5, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,5
"Block Group 7, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,7
"Block Group 3, Census Tract 5116, Plymouth County, Massachusetts",25,023,511600,3
"Block Group 2, Census Tract 5117.02, Plymouth County, Massachusetts",25,023,511702,2
"Block Group 1, Census Tract 5117.02, Plymouth County, Massachusetts",25,023,511702,1
"Block Group 1, Census Tract 5241.01, Plymouth County, Massachusetts",25,023,524101,1
"Block Group 2, Census Tract 5241.01, Plymouth County, Massachusetts",25,023,524101,2
"Block Group 3, Census Tract 5241.01, Plymouth County, Massachusetts",25,023,524101,3
"Block Group 1, Census Tract 5411, Plymouth County, Massachusetts",25,023,541100,1
"Block Group 3, Census Tract 5411, Plymouth County, Massachusetts",25,023,541100,3
"Block Group 2, Census Tract 5411, Plymouth County, Massachusetts",25,023,541100,2
"Block Group 1, Census Tract 5422, Plymouth County, Massachusetts",25,023,542200,1
"Block Group 3, Census Tract 5422, Plymouth County, Massachusetts",25,023,542200,3
"Block Group 2, Census Tract 5422, Plymouth County, Massachusetts",25,023,542200,2
"Block Group 2, Census Tract 5202.01, Plymouth County, Massachusetts",25,023,520201,2
"Block Group 1, Census Tract 5202.01, Plymouth County, Massachusetts",25,023,520201,1
"Block Group 3, Census Tract 5202.01, Plymouth County, Massachusetts",25,023,520201,3
"Block Group 6, Census Tract 5423, Plymouth County, Massachusetts",25,023,542300,6
"Block Group 1, Census Tract 5442, Plymouth County, Massachusetts",25,023,544200,1
"Block Group 2, Census Tract 5442, Plymouth County, Massachusetts",25,023,544200,2
"Block Group 3, Census Tract 5442, Plymouth County, Massachusetts",25,023,544200,3
"Block Group 3, Census Tract 5031.02, Plymouth County, Massachusetts",25,023,503102,3
"Block Group 4, Census Tract 5031.02, Plymouth County, Massachusetts",25,023,503102,4
"Block Group 2, Census Tract 5110, Plymouth County, Massachusetts",25,023,511000,2
"Block Group 6, Census Tract 5031.02, Plymouth County, Massachusetts",25,023,503102,6
"Block Group 5, Census Tract 5031.02, Plymouth County, Massachusetts",25,023,503102,5
"Block Group 1, Census Tract 5110, Plymouth County, Massachusetts",25,023,511000,1
"Block Group 2, Census Tract 2021.01, Essex County, Massachusetts",25,009,202101,2
"Block Group 3, Census Tract 2021.01, Essex County, Massachusetts",25,009,202101,3
"Block Group 4, Census Tract 2201.01, Essex County, Massachusetts",25,009,220101,4
"Block Group 2, Census Tract 2201.01, Essex County, Massachusetts",25,009,220101,2
"Block Group 3, Census Tract 2641, Essex County, Massachusetts",25,009,264100,3
"Block Group 1, Census Tract 2201.01, Essex County, Massachusetts",25,009,220101,1
"Block Group 3, Census Tract 2201.01, Essex County, Massachusetts",25,009,220101,3
"Block Group 1, Census Tract 2201.02, Essex County, Massachusetts",25,009,220102,1
"Block Group 2, Census Tract 2201.02, Essex County, Massachusetts",25,009,220102,2
"Block Group 1, Census Tract 2219.02, Essex County, Massachusetts",25,009,221902,1
"Block Group 3, Census Tract 2114.02, Essex County, Massachusetts",25,009,211402,3
"Block Group 2, Census Tract 2033.01, Essex County, Massachusetts",25,009,203301,2
"Block Group 1, Census Tract 2033.01, Essex County, Massachusetts",25,009,203301,1
"Block Group 4, Census Tract 2033.01, Essex County, Massachusetts",25,009,203301,4
"Block Group 3, Census Tract 2033.01, Essex County, Massachusetts",25,009,203301,3
"Block Group 5, Census Tract 2021.02, Essex County, Massachusetts",25,009,202102,5
"Block Group 1, Census Tract 2021.02, Essex County, Massachusetts",25,009,202102,1
"Block Group 4, Census Tract 2021.02, Essex County, Massachusetts",25,009,202102,4
"Block Group 2, Census Tract 2021.02, Essex County, Massachusetts",25,009,202102,2
"Block Group 3, Census Tract 2021.02, Essex County, Massachusetts",25,009,202102,3
"Block Group 4, Census Tract 2151.02, Essex County, Massachusetts",25,009,215102,4
"Block Group 1, Census Tract 2151.02, Essex County, Massachusetts",25,009,215102,1
"Block Group 2, Census Tract 2151.02, Essex County, Massachusetts",25,009,215102,2
"Block Group 3, Census Tract 2151.02, Essex County, Massachusetts",25,009,215102,3
"Block Group 1, Census Tract 2504, Essex County, Massachusetts",25,009,250400,1
"Block Group 1, Census Tract 2526.01, Essex County, Massachusetts",25,009,252601,1
"Block Group 1, Census Tract 2544.02, Essex County, Massachusetts",25,009,254402,1
"Block Group 2, Census Tract 2544.02, Essex County, Massachusetts",25,009,254402,2
"Block Group 3, Census Tract 2543.02, Essex County, Massachusetts",25,009,254302,3
"Block Group 2, Census Tract 2543.01, Essex County, Massachusetts",25,009,254301,2
"Block Group 1, Census Tract 2543.01, Essex County, Massachusetts",25,009,254301,1
"Block Group 2, Census Tract 2109, Essex County, Massachusetts",25,009,210900,2
"Block Group 1, Census Tract 2081.01, Essex County, Massachusetts",25,009,208101,1
"Block Group 4, Census Tract 2084, Essex County, Massachusetts",25,009,208400,4
"Block Group 1, Census Tract 2671.02, Essex County, Massachusetts",25,009,267102,1
"Block Group 4, Census Tract 2604.01, Essex County, Massachusetts",25,009,260401,4
"Block Group 3, Census Tract 2113, Essex County, Massachusetts",25,009,211300,3
"Block Group 1, Census Tract 2067, Essex County, Massachusetts",25,009,206700,1
"Block Group 2, Census Tract 2067, Essex County, Massachusetts",25,009,206700,2
"Block Group 4, Census Tract 2067, Essex County, Massachusetts",25,009,206700,4
"Block Group 3, Census Tract 2067, Essex County, Massachusetts",25,009,206700,3
"Block Group 1, Census Tract 2092, Essex County, Massachusetts",25,009,209200,1
"Block Group 2, Census Tract 2092, Essex County, Massachusetts",25,009,209200,2
"Block Group 3, Census Tract 2092, Essex County, Massachusetts",25,009,209200,3
"Block Group 4, Census Tract 2092, Essex County, Massachusetts",25,009,209200,4
"Block Group 1, Census Tract 2113, Essex County, Massachusetts",25,009,211300,1
"Block Group 2, Census Tract 2113, Essex County, Massachusetts",25,009,211300,2
"Block Group 1, Census Tract 2173, Essex County, Massachusetts",25,009,217300,1
"Block Group 3, Census Tract 2173, Essex County, Massachusetts",25,009,217300,3
"Block Group 2, Census Tract 2173, Essex County, Massachusetts",25,009,217300,2
"Block Group 1, Census Tract 2216, Essex County, Massachusetts",25,009,221600,1
"Block Group 2, Census Tract 2216, Essex County, Massachusetts",25,009,221600,2
"Block Group 2, Census Tract 2055, Essex County, Massachusetts",25,009,205500,2
"Block Group 0, Census Tract 9901, Essex County, Massachusetts",25,009,990100,0
"Block Group 4, Census Tract 2173, Essex County, Massachusetts",25,009,217300,4
"Block Group 5, Census Tract 2173, Essex County, Massachusetts",25,009,217300,5
"Block Group 3, Census Tract 2544.02, Essex County, Massachusetts",25,009,254402,3
"Block Group 4, Census Tract 2544.02, Essex County, Massachusetts",25,009,254402,4
"Block Group 2, Census Tract 2691, Essex County, Massachusetts",25,009,269100,2
"Block Group 4, Census Tract 2691, Essex County, Massachusetts",25,009,269100,4
"Block Group 3, Census Tract 2691, Essex County, Massachusetts",25,009,269100,3
"Block Group 1, Census Tract 2691, Essex County, Massachusetts",25,009,269100,1
"Block Group 4, Census Tract 2121, Essex County, Massachusetts",25,009,212100,4
"Block Group 2, Census Tract 2526.02, Essex County, Massachusetts",25,009,252602,2
"Block Group 3, Census Tract 2526.02, Essex County, Massachusetts",25,009,252602,3
"Block Group 2, Census Tract 2525.02, Essex County, Massachusetts",25,009,252502,2
"Block Group 4, Census Tract 2526.02, Essex County, Massachusetts",25,009,252602,4
"Block Group 3, Census Tract 2525.02, Essex County, Massachusetts",25,009,252502,3
"Block Group 4, Census Tract 2525.02, Essex County, Massachusetts",25,009,252502,4
"Block Group 1, Census Tract 2681, Essex County, Massachusetts",25,009,268100,1
